Desc	Family ID	Adohon	Amytra	Arcpla	Bicany	Bommor	Calcec	Cydspl	Danple	Heldem	Hellat	Helmel	Hylves	Hypkah	Juncoe	Leracc	Mansex	Melcin	Opebru	Ostnub	Papgla	Papmac	Pappol	Papxut	Phosen	Pienap	Ploint	Pluxyl	Spofru	Tricni	Vancar
(null)	9171	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	2	1	1	1	1	0	0
(null)	9172	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	2	1	1
(null)	9173	1	1	0	0	1	1	1	1	1	2	1	0	1	1	0	0	1	1	0	0	2	1	0	1	1	1	0	1	0	1
(null)	9174	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1
(null)	9175	0	2	1	3	2	0	1	1	1	1	1	0	2	1	0	0	1	0	2	0	0	0	0	1	0	1	0	0	1	0
(null)	9176	1	1	1	0	1	0	1	1	2	1	3	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1
(null)	9177	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1
(null)	9178	2	0	0	2	1	0	1	1	1	1	1	2	0	1	0	1	2	1	0	0	1	0	0	1	1	0	1	0	0	1
(null)	9179	1	1	1	1	1	0	1	0	1	0	2	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1
(null)	9180	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
(null)	9181	1	1	1	2	1	2	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1
(null)	9182	1	0	0	0	0	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
(null)	9183	0	0	0	1	1	0	0	1	1	0	1	1	0	1	2	1	2	0	1	0	1	1	1	0	1	1	1	1	0	2
(null)	9184	2	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1
(null)	9185	0	0	1	6	0	6	0	0	2	1	0	0	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
(null)	9186	1	1	1	0	1	1	1	1	1	2	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1
(null)	9187	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1
(null)	9188	0	2	0	1	2	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1
(null)	9189	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	2
(null)	9190	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	2	1	0	1	1	0	1	1
(null)	9191	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	2	0	1
(null)	9192	0	1	1	0	0	0	1	1	1	1	1	2	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1
(null)	9193	0	1	2	0	2	1	0	1	1	0	1	1	1	1	0	0	1	0	2	1	0	0	1	1	1	0	0	1	1	1
(null)	9194	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	2	1	0	1	1
(null)	9195	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	2	1	1	1	1	0	1	1	1
(null)	9196	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1
(null)	9197	1	1	1	2	0	2	2	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1
(null)	9198	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	2	1	1
(null)	9199	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1
(null)	9200	0	1	1	0	0	0	1	1	1	0	1	1	2	1	0	0	2	0	0	0	1	1	1	1	1	0	0	3	1	1
(null)	9201	1	1	2	1	1	0	2	0	1	0	1	1	1	0	1	2	0	1	1	1	0	1	1	0	0	1	0	1	0	0
(null)	9202	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2	0	0	0	0	0	1	1	2	0	0	1	2	1
(null)	9203	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	2	0	1	0	1	1	1
(null)	9204	1	1	0	0	1	0	2	1	1	1	1	0	1	1	2	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1
(null)	9205	1	0	1	2	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1
(null)	9206	1	1	0	1	1	0	1	0	2	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1
(null)	9207	1	1	1	0	1	0	0	1	1	0	1	2	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1
(null)	9208	1	1	1	1	1	0	1	0	0	0	0	1	2	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1
(null)	9209	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1
(null)	9210	1	1	1	0	1	1	0	0	1	1	1	2	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1
(null)	9211	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1
(null)	9212	1	1	1	2	1	1	1	1	0	0	0	1	2	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1
(null)	9213	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1
(null)	9214	1	1	0	1	1	1	2	0	1	0	1	1	2	1	0	0	1	2	1	1	0	0	0	1	0	1	1	1	0	0
(null)	9215	1	0	1	2	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1
(null)	9216	1	2	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1
(null)	9217	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	2	0	1	1	2	1	1	1	0	0	1	1	1	2	0
(null)	9218	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0
(null)	9219	1	1	1	0	0	0	1	1	0	0	0	0	0	4	0	1	0	0	1	0	2	2	5	1	0	1	0	0	0	0
(null)	9220	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1
(null)	9221	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1
(null)	9222	1	2	0	0	3	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	2	0	0	0	0	4	2
(null)	9223	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	2	0	1	1	1
(null)	9224	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	2	0	1	0	0	1	1	2	0
(null)	9225	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	2	1
(null)	9226	0	1	0	0	0	1	0	1	1	1	1	0	0	0	2	0	1	1	1	1	1	1	1	1	0	1	1	1	2	1
(null)	9227	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
(null)	9228	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	2	0	0	1	0	1	1
(null)	9229	0	2	0	1	1	0	0	0	1	1	1	1	1	1	2	1	1	2	0	0	1	0	0	1	1	2	0	0	0	1
(null)	9230	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	2	1
(null)	9231	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1
(null)	9232	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	0	1	0	1	2	1
(null)	9233	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	0	1	2	0	2	1	1	1	1	1	1	1
(null)	9234	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	2	0	1	1	0	1	1	1	1	1	1	1	0	1	1
(null)	9235	0	1	0	1	1	0	1	0	0	0	1	2	0	1	0	1	1	1	1	0	2	1	1	1	0	1	1	0	1	1
(null)	9236	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9237	0	0	1	1	1	0	0	1	1	1	1	0	0	1	2	0	1	0	1	1	1	1	1	1	1	0	0	1	0	2
(null)	9238	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	2	1	1	1	1	0	1	1
(null)	9239	0	0	0	0	1	0	2	1	1	0	0	6	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1
(null)	9240	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	2	1	1	1	1
(null)	9241	1	0	1	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	1	1	1	1	2	2	0	2	0	1	1	1
(null)	9242	0	1	0	0	0	1	4	0	2	0	0	2	2	0	0	0	2	0	0	2	0	0	0	2	0	0	0	1	1	1
(null)	9243	0	0	1	0	0	0	0	2	2	3	1	1	1	3	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
(null)	9244	0	1	0	0	2	1	6	0	0	1	0	0	1	2	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	2
(null)	9245	2	0	2	0	1	1	2	0	1	0	0	3	0	0	1	1	0	1	1	2	0	0	0	1	1	0	0	0	1	0
(null)	9246	0	2	0	1	0	2	0	0	0	0	1	2	1	0	0	1	1	0	0	1	2	0	1	0	2	3	0	1	0	0
(null)	9247	1	1	1	1	0	1	0	0	2	0	0	1	1	0	1	0	0	0	1	2	1	1	0	2	0	0	0	2	1	1
(null)	9248	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9249	0	1	1	1	0	1	1	1	0	0	1	1	0	1	2	1	1	0	1	0	0	1	0	1	1	0	0	2	1	1
(null)	9250	0	1	0	1	1	0	0	2	2	2	1	1	1	1	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	3
(null)	9251	1	0	1	1	0	0	1	2	1	1	1	2	0	1	0	1	1	0	2	1	0	0	0	1	1	0	0	0	1	1
(null)	9252	0	1	1	0	0	1	2	1	2	2	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	2	0	1
(null)	9253	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	2	0	1	1	1
(null)	9254	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	1	2	0
(null)	9255	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	2	0	1	0	2	1
(null)	9256	0	1	0	0	0	1	1	1	1	2	1	0	1	1	1	1	1	1	1	0	2	1	1	1	0	0	0	0	0	1
(null)	9257	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	2	1
(null)	9258	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1
(null)	9259	1	1	1	1	1	0	1	0	1	1	1	1	1	2	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1
(null)	9260	1	1	1	0	1	0	1	1	1	3	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1
(null)	9261	1	1	0	1	1	1	1	1	2	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0
(null)	9262	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1
(null)	9263	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1
(null)	9264	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1
(null)	9265	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1
(null)	9266	0	1	1	0	1	2	1	0	0	0	0	3	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	0	1	1
(null)	9267	1	1	1	0	1	0	1	0	1	0	1	0	2	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1
(null)	9268	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1
(null)	9269	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1
(null)	9270	0	1	3	2	1	1	5	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2
(null)	9271	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	2	0	1
(null)	9272	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1
(null)	9273	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1
(null)	9274	2	0	0	0	3	2	1	0	0	1	0	0	0	0	0	0	2	0	0	2	1	0	0	0	2	2	2	0	0	1
(null)	9275	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	2	1	1	1	1	1	1
(null)	9276	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	2	2	0	2	0	0	1	1	1	1	0
(null)	9277	0	0	2	0	1	0	0	4	0	0	0	0	0	2	0	1	3	0	3	0	0	0	0	0	0	0	0	4	0	1
(null)	9278	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	9279	1	1	1	0	1	1	1	1	0	0	1	1	2	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0
(null)	9280	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1
(null)	9281	0	1	1	0	1	0	1	1	1	0	1	2	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1
(null)	9282	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	2	1	1	1	0	1	1	0	1	1
(null)	9283	1	1	1	2	0	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0
(null)	9284	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	0	1
(null)	9285	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0
(null)	9286	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1
(null)	9287	0	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
(null)	9288	0	1	2	1	0	0	1	1	0	0	2	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	2	1	1
(null)	9289	1	1	0	1	1	0	1	1	1	1	1	2	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1
(null)	9290	0	0	0	0	0	1	1	2	2	1	2	0	1	2	1	0	1	1	0	1	0	0	0	2	1	0	1	0	0	1
(null)	9291	2	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0
(null)	9292	0	1	1	0	1	0	1	0	1	1	0	1	2	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1
(null)	9293	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1
(null)	9294	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	2	1	1	0	0	1	1	1	0	1
(null)	9295	1	1	1	0	1	0	1	2	1	1	1	2	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	2
(null)	9296	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	2	0	0
(null)	9297	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	9298	1	1	0	1	2	1	0	2	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0
(null)	9299	2	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	2
(null)	9300	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1
(null)	9301	2	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	2	1	1
(null)	9302	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1
(null)	9303	0	2	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	2	1	1	1	1
(null)	9304	0	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	1
(null)	9305	0	1	0	1	1	0	1	0	0	0	1	1	0	3	0	1	1	1	1	1	0	0	0	3	0	1	1	1	0	1
(null)	9306	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	2	0	0	1	0	0	1	0	1	1
(null)	9307	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	1
(null)	9308	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0
(null)	9309	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1
(null)	9310	0	1	1	0	0	0	1	2	1	1	1	2	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1
(null)	9311	0	0	0	1	1	2	1	2	1	2	1	0	0	2	1	0	3	0	0	0	0	0	0	1	1	0	0	0	0	2
(null)	9312	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	2	0	1	0	1
(null)	9313	0	1	2	1	1	0	0	1	1	1	1	1	1	1	0	0	2	1	0	0	1	1	0	1	0	0	1	1	0	1
(null)	9314	1	1	1	0	0	0	1	0	1	0	1	1	2	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1
(null)	9315	1	1	2	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1
(null)	9316	1	3	0	1	0	0	3	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	3	1	0	0
(null)	9317	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1
(null)	9318	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	2	0	1	1	0	1	0
(null)	9319	1	1	1	0	0	0	1	1	1	1	1	1	0	1	2	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1
(null)	9320	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1
(null)	9321	0	0	0	1	0	1	0	0	3	2	3	0	0	4	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	1
(null)	9322	0	0	2	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1
(null)	9323	0	0	0	1	0	2	0	0	2	1	2	0	0	5	0	1	1	2	0	0	2	0	0	1	0	0	0	1	0	0
(null)	9324	0	2	0	3	0	0	0	1	0	1	2	0	0	2	0	0	2	0	0	0	2	0	1	1	0	1	0	0	1	2
(null)	9325	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1	6	1	1	0	0	0	0	1	1	0	0	1	1	1	0
(null)	9326	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	3	1	0	1	1	0	0	1	1	1	1	0	0	1	1
(null)	9327	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1
(null)	9328	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1
(null)	9329	0	2	1	0	0	0	3	0	0	0	1	0	8	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0
(null)	9330	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	9331	0	0	0	0	0	0	0	0	1	0	5	0	0	9	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2
(null)	9332	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	2	1	0	0	1	1	1	1	0	0	2	0	0	1
(null)	9333	1	1	0	1	0	0	3	0	0	0	1	0	0	1	0	0	0	2	1	1	1	1	1	1	0	1	1	1	1	0
(null)	9334	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	2	1	0	2	1	0	1
(null)	9335	0	0	0	0	0	1	0	0	0	0	0	0	13	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
(null)	9336	0	0	1	0	1	0	0	1	1	1	2	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1
(null)	9337	1	2	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1
(null)	9338	1	0	1	0	1	0	1	2	1	1	1	1	1	1	0	0	2	0	1	0	1	0	1	0	0	0	0	1	1	1
(null)	9339	0	3	2	0	0	1	0	0	0	0	0	5	0	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	2	1
(null)	9340	0	1	2	1	1	0	0	0	0	0	1	1	0	1	2	1	1	1	2	0	0	0	1	0	0	0	1	1	1	1
(null)	9341	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1
(null)	9342	0	0	1	2	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1
(null)	9343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0
(null)	9344	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1
(null)	9345	1	2	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1
(null)	9346	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1
(null)	9347	0	0	0	0	1	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	9348	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	2	1	0	0	0	1	1	2	1
(null)	9349	0	0	0	0	0	0	1	0	0	0	14	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0
(null)	9350	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1
(null)	9351	0	0	0	2	1	1	0	1	1	0	1	1	1	2	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1
(null)	9352	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
(null)	9353	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	3	2	1
(null)	9354	1	0	1	0	0	3	3	2	1	0	0	0	3	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0
(null)	9355	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1
(null)	9356	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	2	1	1	1	0	0	1	1	0	0	1
(null)	9357	1	1	0	1	1	0	0	1	1	1	1	2	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1
(null)	9358	1	0	1	0	3	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	3
(null)	9359	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	2	1	0	0	1	0	1	0	0	2	1	1	0	1
(null)	9360	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1
(null)	9361	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	6	4	0	0	0	0	0	0	0
(null)	9362	2	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1
(null)	9363	0	0	0	1	1	4	0	0	0	1	3	0	1	3	0	1	1	0	0	0	1	0	0	1	0	0	0	0	2	0
(null)	9364	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1
(null)	9365	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	11	0	1	0	0	0	0	0	1	0	0	0	1	1	0
(null)	9366	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	3	3	3	2	1	1	0	0	0	0
(null)	9367	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	2
(null)	9368	1	1	1	1	1	0	0	1	2	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	3	2	1
(null)	9369	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	2	1	0	1	1	1	1	0	1	1	1	0	0
(null)	9370	1	0	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
(null)	9371	1	1	0	1	1	1	2	1	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1
(null)	9372	1	0	0	0	0	0	1	1	2	2	1	0	1	1	0	0	1	0	1	1	2	1	1	1	1	0	0	0	0	1
(null)	9373	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0
(null)	9374	0	0	1	2	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1
(null)	9375	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	2	2	2	2	1	0	0	0	0	0	1
(null)	9376	1	0	2	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1
